Vehicle Number,Vehicle Entering Time,Departure Time,Date,Vehicle Owner Name,Duration,Type of Vehicle_Two Wheeler,Entry_Hour,Entry_Date,DayOfWeek,Is_Weekend,Hour_Bin,Entry_Hour_Sq,Avg_Duration_Per_Hour,Owner_Entry_Count
GJ72JZ9943,2025-10-27 00:20:00,2025-10-27 00:49:00,10/10/2025,Mira Bhatia,29,False,0,2025-10-27,0,0,0,0,100.017878426698,531
MH54WN5246,2025-10-27 19:53:00,2025-10-27 23:26:00,10/10/2025,Neha Sharma,213,True,19,2025-10-27,0,0,4,361,79.3558926487748,536
DL47BH8146,2025-10-27 23:53:00,2025-10-27 23:35:00,10/10/2025,Yash Verma,-18,False,23,2025-10-27,0,0,5,529,-1.83602771362587,496
AP59ZU1725,2025-10-27 22:56:00,2025-10-27 22:43:00,10/10/2025,Tanvi Singh,-13,False,22,2025-10-27,0,0,5,484,27.9203640500569,481
UP95VQ0253,2025-10-27 15:44:00,2025-10-27 17:33:00,10/10/2025,Krishna Rao,109,False,15,2025-10-27,0,0,3,225,93.481302774427,539
AP45JJ9514,2025-10-27 02:34:00,2025-10-27 03:33:00,10/10/2025,Arjun Gupta,59,False,2,2025-10-27,0,0,0,4,90.0264367816092,496
TN53VL5602,2025-10-27 04:06:00,2025-10-27 04:13:00,10/10/2025,Pranav Sethi,7,True,4,2025-10-27,0,0,0,16,87.0590277777778,508
UP53UA3207,2025-10-27 16:47:00,2025-10-27 16:52:00,10/10/2025,Mira Bhatia,5,False,16,2025-10-27,0,0,3,256,86.6213942307692,531
AP26BR9580,2025-10-27 06:27:00,2025-10-27 10:48:00,10/10/2025,Aisha Khan,261,True,6,2025-10-27,0,0,1,36,93.5439739413681,512
WB39SF7106,2025-10-27 00:42:00,2025-10-27 00:30:00,10/10/2025,Vikram Chatterjee,-12,True,0,2025-10-27,0,0,0,0,100.017878426698,508
RJ83HH0915,2025-10-27 13:58:00,2025-10-27 15:46:00,10/10/2025,Divya Iyer,108,True,13,2025-10-27,0,0,3,169,92.6036866359447,501
KA38KK4188,2025-10-27 05:00:00,2025-10-27 05:22:00,10/10/2025,Yash Verma,22,False,5,2025-10-27,0,0,0,25,85.6884480746791,496
KA76VS3995,2025-10-27 08:46:00,2025-10-27 12:16:00,10/10/2025,Mira Bhatia,210,True,8,2025-10-27,0,0,1,64,87.4739393939394,531
DL32SO6623,2025-10-27 22:36:00,2025-10-27 22:35:00,10/10/2025,Mira Bhatia,-1,False,22,2025-10-27,0,0,5,484,27.9203640500569,531
WB97XC4837,2025-10-27 14:39:00,2025-10-27 14:12:00,10/10/2025,Pranav Sethi,-27,True,14,2025-10-27,0,0,3,196,92.063371356147,508
TN89GH5606,2025-10-27 17:45:00,2025-10-27 17:13:00,10/10/2025,Vivaan Kumar,-32,True,17,2025-10-27,0,0,4,289,93.6626650660264,498
RJ10LU9177,2025-10-27 20:18:00,2025-10-27 22:45:00,10/10/2025,Aditya Patel,147,False,20,2025-10-27,0,0,5,400,64.1733333333333,502
MH93CI9269,2025-10-27 23:10:00,2025-10-27 23:59:00,10/10/2025,Ananya Singh,49,False,23,2025-10-27,0,0,5,529,-1.83602771362587,450
TN71YG7969,2025-10-27 01:56:00,2025-10-27 01:29:00,10/10/2025,Ananya Singh,-27,True,1,2025-10-27,0,0,0,1,88.9599514563107,450
UP45IE2665,2025-10-27 16:49:00,2025-10-27 18:17:00,10/10/2025,Sachin Yadav,88,True,16,2025-10-27,0,0,3,256,86.6213942307692,509
TN96JZ4766,2025-10-27 23:52:00,2025-10-27 23:15:00,10/10/2025,Kabir Mehta,-37,False,23,2025-10-27,0,0,5,529,-1.83602771362587,535
AP40OM2008,2025-10-27 07:49:00,2025-10-27 07:04:00,10/10/2025,Aditya Patel,-45,True,7,2025-10-27,0,0,1,49,90.0012195121951,502
DL50IL3129,2025-10-27 23:05:00,2025-10-27 23:34:00,10/10/2025,Meera Nair,29,True,23,2025-10-27,0,0,5,529,-1.83602771362587,550
DL78BM5144,2025-10-27 02:57:00,2025-10-27 02:35:00,10/10/2025,Mira Bhatia,-22,True,2,2025-10-27,0,0,0,4,90.0264367816092,531
MH90VZ0083,2025-10-27 15:17:00,2025-10-27 18:14:00,10/10/2025,Tanvi Singh,177,True,15,2025-10-27,0,0,3,225,93.481302774427,481
DL09LO2026,2025-10-27 21:44:00,2025-10-27 21:38:00,10/10/2025,Yash Verma,-6,True,21,2025-10-27,0,0,5,441,48.3002450980392,496
AP95XQ5391,2025-10-27 09:54:00,2025-10-27 10:15:00,10/10/2025,Arjun Gupta,21,False,9,2025-10-27,0,0,2,81,89.4622425629291,496
MH91IR9042,2025-10-27 08:38:00,2025-10-27 09:20:00,10/10/2025,Pranav Sethi,42,True,8,2025-10-27,0,0,1,64,87.4739393939394,508
WB55RU2568,2025-10-27 11:33:00,2025-10-27 14:12:00,10/10/2025,Yash Verma,159,True,11,2025-10-27,0,0,2,121,91.6714285714286,496
KA33AS8471,2025-10-27 11:24:00,2025-10-27 12:49:00,10/10/2025,Meera Nair,85,True,11,2025-10-27,0,0,2,121,91.6714285714286,550
UP79YK7196,2025-10-27 09:10:00,2025-10-27 09:23:00,10/10/2025,Kabir Mehta,13,True,9,2025-10-27,0,0,2,81,89.4622425629291,535
DL06YB6963,2025-10-27 20:19:00,2025-10-27 20:45:00,10/10/2025,Rakesh Rao,26,True,20,2025-10-27,0,0,5,400,64.1733333333333,500
WB44VF7709,2025-10-27 21:57:00,2025-10-27 21:10:00,10/10/2025,Simran Kaur,-47,False,21,2025-10-27,0,0,5,441,48.3002450980392,496
AP20HP2964,2025-10-27 22:49:00,2025-10-27 23:26:00,10/10/2025,Yash Verma,37,False,22,2025-10-27,0,0,5,484,27.9203640500569,496
UP99JW6845,2025-10-27 11:58:00,2025-10-27 16:24:00,10/10/2025,Kriti Verma,266,False,11,2025-10-27,0,0,2,121,91.6714285714286,471
AP86GR1877,2025-10-27 22:11:00,2025-10-27 22:59:00,10/10/2025,Nikhil Bhatia,48,True,22,2025-10-27,0,0,5,484,27.9203640500569,467
RJ89XC1997,2025-10-27 08:09:00,2025-10-27 09:08:00,10/10/2025,Tanvi Singh,59,True,8,2025-10-27,0,0,1,64,87.4739393939394,481
TN52JG2781,2025-10-27 09:27:00,2025-10-27 11:02:00,10/10/2025,Simran Kaur,95,False,9,2025-10-27,0,0,2,81,89.4622425629291,496
AP94DF2814,2025-10-27 06:59:00,2025-10-27 07:29:00,10/10/2025,Rakesh Rao,30,False,6,2025-10-27,0,0,1,36,93.5439739413681,500
UP43RF5673,2025-10-27 12:52:00,2025-10-27 17:41:00,10/10/2025,Simran Kaur,289,True,12,2025-10-27,0,0,3,144,88.5630461922597,496
RJ74LO1570,2025-10-27 06:53:00,2025-10-27 06:26:00,10/10/2025,Ankit Joshi,-27,True,6,2025-10-27,0,0,1,36,93.5439739413681,546
KL54YU7424,2025-10-27 23:24:00,2025-10-27 23:35:00,10/10/2025,Rakesh Rao,11,True,23,2025-10-27,0,0,5,529,-1.83602771362587,500
UP50HG9188,2025-10-27 07:18:00,2025-10-27 09:51:00,10/10/2025,Bhavya Patel,153,False,7,2025-10-27,0,0,1,49,90.0012195121951,517
GJ31DJ8076,2025-10-27 14:04:00,2025-10-27 15:08:00,10/10/2025,Manish Iyer,64,True,14,2025-10-27,0,0,3,196,92.063371356147,513
KL79PP3633,2025-10-27 19:50:00,2025-10-27 19:01:00,10/10/2025,Deepa Joshi,-49,True,19,2025-10-27,0,0,4,361,79.3558926487748,505
TN24XX0436,2025-10-27 22:24:00,2025-10-27 22:55:00,10/10/2025,Divya Iyer,31,True,22,2025-10-27,0,0,5,484,27.9203640500569,501
UP69PT2705,2025-10-27 21:41:00,2025-10-27 22:57:00,10/10/2025,Karan Kapoor,76,True,21,2025-10-27,0,0,5,441,48.3002450980392,523
GJ49EG9374,2025-10-27 20:12:00,2025-10-27 22:06:00,10/10/2025,Mira Bhatia,114,True,20,2025-10-27,0,0,5,400,64.1733333333333,531
TN90MK0538,2025-10-27 12:53:00,2025-10-27 13:26:00,10/10/2025,Rohan Singh,33,False,12,2025-10-27,0,0,3,144,88.5630461922597,468
GJ45DP1900,2025-10-27 09:29:00,2025-10-27 09:44:00,10/10/2025,Sana Kapoor,15,False,9,2025-10-27,0,0,2,81,89.4622425629291,515
KL80LO2009,2025-10-27 05:24:00,2025-10-27 07:43:00,10/10/2025,Simran Kaur,139,False,5,2025-10-27,0,0,0,25,85.6884480746791,496
UP94KP9587,2025-10-27 19:49:00,2025-10-27 22:14:00,10/10/2025,Vikram Chatterjee,145,False,19,2025-10-27,0,0,4,361,79.3558926487748,508
TN48SF5640,2025-10-27 13:54:00,2025-10-27 14:46:00,10/10/2025,Rakesh Rao,52,False,13,2025-10-27,0,0,3,169,92.6036866359447,500
UP32EJ3815,2025-10-27 13:04:00,2025-10-27 14:18:00,10/10/2025,Vivaan Kumar,74,False,13,2025-10-27,0,0,3,169,92.6036866359447,498
KL16KM5056,2025-10-27 07:59:00,2025-10-27 09:26:00,10/10/2025,Bhavya Patel,87,True,7,2025-10-27,0,0,1,49,90.0012195121951,517
WB87UE2705,2025-10-27 02:17:00,2025-10-27 02:02:00,10/10/2025,Siddharth Nair,-15,True,2,2025-10-27,0,0,0,4,90.0264367816092,528
KL44XA3802,2025-10-27 05:59:00,2025-10-27 05:36:00,10/10/2025,Yash Verma,-23,False,5,2025-10-27,0,0,0,25,85.6884480746791,496
UP68EK0917,2025-10-27 16:31:00,2025-10-27 18:16:00,10/10/2025,Rakesh Rao,105,True,16,2025-10-27,0,0,3,256,86.6213942307692,500
AP48NI5657,2025-10-27 01:12:00,2025-10-27 01:25:00,10/10/2025,Krishna Rao,13,True,1,2025-10-27,0,0,0,1,88.9599514563107,539
WB71VN8635,2025-10-27 09:39:00,2025-10-27 09:28:00,10/10/2025,Shreya Desai,-11,False,9,2025-10-27,0,0,2,81,89.4622425629291,501
UP71UR0182,2025-10-27 16:01:00,2025-10-27 16:13:00,10/10/2025,Kavya Kulkarni,12,True,16,2025-10-27,0,0,3,256,86.6213942307692,511
KL26HI1780,2025-10-27 15:54:00,2025-10-27 21:59:00,10/10/2025,Vikram Chatterjee,365,False,15,2025-10-27,0,0,3,225,93.481302774427,508
RJ96ZK0019,2025-10-27 19:38:00,2025-10-27 20:22:00,10/10/2025,Ishita Rao,44,True,19,2025-10-27,0,0,4,361,79.3558926487748,531
TN20PR0011,2025-10-27 19:13:00,2025-10-27 19:23:00,10/10/2025,Meera Nair,10,False,19,2025-10-27,0,0,4,361,79.3558926487748,550
KA19NT5828,2025-10-27 03:25:00,2025-10-27 03:58:00,10/10/2025,Divya Iyer,33,True,3,2025-10-27,0,0,0,9,92.5401730531521,501
MH41GY8110,2025-10-27 12:40:00,2025-10-27 16:03:00,10/10/2025,Ankit Joshi,203,True,12,2025-10-27,0,0,3,144,88.5630461922597,546
WB87VV8117,2025-10-27 18:04:00,2025-10-27 18:33:00,10/10/2025,Sana Kapoor,29,True,18,2025-10-27,0,0,4,324,86.5085784313726,515
UP80KX5964,2025-10-27 09:57:00,2025-10-27 10:08:00,10/10/2025,Siddharth Nair,11,False,9,2025-10-27,0,0,2,81,89.4622425629291,528
KL74AU0562,2025-10-27 21:30:00,2025-10-27 21:43:00,10/10/2025,Rakesh Rao,13,True,21,2025-10-27,0,0,5,441,48.3002450980392,500
KA83ML9290,2025-10-27 22:09:00,2025-10-27 22:36:00,10/10/2025,Shreya Desai,27,False,22,2025-10-27,0,0,5,484,27.9203640500569,501
GJ65AK4268,2025-10-27 01:03:00,2025-10-27 03:17:00,10/10/2025,Pranav Sethi,134,True,1,2025-10-27,0,0,0,1,88.9599514563107,508
AP79YE5743,2025-10-27 16:06:00,2025-10-27 16:25:00,10/10/2025,Kavya Kulkarni,19,False,16,2025-10-27,0,0,3,256,86.6213942307692,511
AP56MD3190,2025-10-27 22:07:00,2025-10-27 23:30:00,10/10/2025,Sachin Yadav,83,True,22,2025-10-27,0,0,5,484,27.9203640500569,509
DL30WX7759,2025-10-27 10:31:00,2025-10-27 14:59:00,10/10/2025,Deepa Joshi,268,False,10,2025-10-27,0,0,2,100,85.2860520094563,505
GJ57BG2084,2025-10-27 15:07:00,2025-10-27 15:31:00,10/10/2025,Nikhil Bhatia,24,False,15,2025-10-27,0,0,3,225,93.481302774427,467
MH69EO0046,2025-10-27 08:31:00,2025-10-27 10:09:00,10/10/2025,Sachin Yadav,98,True,8,2025-10-27,0,0,1,64,87.4739393939394,509
KL72WV6095,2025-10-27 05:13:00,2025-10-27 05:59:00,10/10/2025,Nikhil Bhatia,46,False,5,2025-10-27,0,0,0,25,85.6884480746791,467
GJ05BO1684,2025-10-27 06:11:00,2025-10-27 06:13:00,10/10/2025,Pooja Mehta,2,False,6,2025-10-27,0,0,1,36,93.5439739413681,512
WB52HJ5348,2025-10-27 04:20:00,2025-10-27 06:33:00,10/10/2025,Karan Kapoor,133,False,4,2025-10-27,0,0,0,16,87.0590277777778,523
DL54MT0109,2025-10-27 07:59:00,2025-10-27 07:29:00,10/10/2025,Divya Iyer,-30,False,7,2025-10-27,0,0,1,49,90.0012195121951,501
KL05HD0703,2025-10-27 08:29:00,2025-10-27 11:46:00,10/10/2025,Vikram Chatterjee,197,True,8,2025-10-27,0,0,1,64,87.4739393939394,508
GJ82FA6151,2025-10-27 15:46:00,2025-10-27 15:26:00,10/10/2025,Mira Bhatia,-20,False,15,2025-10-27,0,0,3,225,93.481302774427,531
KL42WE4527,2025-10-27 02:25:00,2025-10-27 05:12:00,10/10/2025,Neha Sharma,167,False,2,2025-10-27,0,0,0,4,90.0264367816092,536
KA05KA8660,2025-10-27 17:10:00,2025-10-27 18:28:00,10/10/2025,Nikhil Bhatia,78,True,17,2025-10-27,0,0,4,289,93.6626650660264,467
KA52MB9091,2025-10-27 01:16:00,2025-10-27 05:44:00,10/10/2025,Siddharth Nair,268,False,1,2025-10-27,0,0,0,1,88.9599514563107,528
GJ21ZF5569,2025-10-27 09:11:00,2025-10-27 10:35:00,10/10/2025,Ananya Singh,84,True,9,2025-10-27,0,0,2,81,89.4622425629291,450
UP35FQ7168,2025-10-27 16:56:00,2025-10-27 20:28:00,10/10/2025,Divya Iyer,212,False,16,2025-10-27,0,0,3,256,86.6213942307692,501
DL85IJ8916,2025-10-27 15:50:00,2025-10-27 17:51:00,10/10/2025,Ananya Singh,121,False,15,2025-10-27,0,0,3,225,93.481302774427,450
KA74QN8531,2025-10-27 05:37:00,2025-10-27 06:58:00,10/10/2025,Pranav Sethi,81,False,5,2025-10-27,0,0,0,25,85.6884480746791,508
MH17DO2003,2025-10-27 15:41:00,2025-10-27 16:22:00,10/10/2025,Rakesh Rao,41,True,15,2025-10-27,0,0,3,225,93.481302774427,500
GJ02YE9593,2025-10-27 12:29:00,2025-10-27 12:19:00,10/10/2025,Arjun Gupta,-10,False,12,2025-10-27,0,0,3,144,88.5630461922597,496
TN17KJ5016,2025-10-27 05:09:00,2025-10-27 07:54:00,10/10/2025,Priya Patel,165,False,5,2025-10-27,0,0,0,25,85.6884480746791,496
AP30RK0155,2025-10-27 19:22:00,2025-10-27 21:07:00,10/10/2025,Neha Sharma,105,True,19,2025-10-27,0,0,4,361,79.3558926487748,536
MH02JG1879,2025-10-27 14:51:00,2025-10-27 14:38:00,10/10/2025,Rakesh Rao,-13,True,14,2025-10-27,0,0,3,196,92.063371356147,500
MH33TW2885,2025-10-27 17:52:00,2025-10-27 18:16:00,10/10/2025,Aarav Sharma,24,False,17,2025-10-27,0,0,4,289,93.6626650660264,470
WB76KJ6506,2025-10-27 07:54:00,2025-10-27 07:17:00,10/10/2025,Priya Patel,-37,False,7,2025-10-27,0,0,1,49,90.0012195121951,496
UP92EA3998,2025-10-27 19:57:00,2025-10-27 22:19:00,10/10/2025,Arjun Gupta,142,False,19,2025-10-27,0,0,4,361,79.3558926487748,496
MH25PH7105,2025-10-27 15:32:00,2025-10-27 15:51:00,10/10/2025,Sana Kapoor,19,False,15,2025-10-27,0,0,3,225,93.481302774427,515
DL51XI9541,2025-10-27 10:58:00,2025-10-27 13:10:00,10/10/2025,Ritika Nair,132,True,10,2025-10-27,0,0,2,100,85.2860520094563,514
WB27CG7001,2025-10-27 07:17:00,2025-10-27 08:28:00,10/10/2025,Aditya Patel,71,True,7,2025-10-27,0,0,1,49,90.0012195121951,502
DL25NH0332,2025-10-27 00:29:00,2025-10-27 04:59:00,10/10/2025,Priya Patel,270,False,0,2025-10-27,0,0,0,0,100.017878426698,496
AP48XD2798,2025-10-27 21:11:00,2025-10-27 21:14:00,10/10/2025,Deepa Joshi,3,False,21,2025-10-27,0,0,5,441,48.3002450980392,505
WB42LV9446,2025-10-27 12:04:00,2025-10-27 15:28:00,10/10/2025,Yash Verma,204,True,12,2025-10-27,0,0,3,144,88.5630461922597,496
GJ28IC1920,2025-10-27 14:51:00,2025-10-27 14:54:00,10/10/2025,Simran Kaur,3,False,14,2025-10-27,0,0,3,196,92.063371356147,496
KA67ST2605,2025-10-27 16:10:00,2025-10-27 19:20:00,10/10/2025,Ritika Nair,190,False,16,2025-10-27,0,0,3,256,86.6213942307692,514
WB66SJ8002,2025-10-27 20:11:00,2025-10-27 20:32:00,10/10/2025,Shreya Desai,21,True,20,2025-10-27,0,0,5,400,64.1733333333333,501
KL08KH4043,2025-10-27 19:07:00,2025-10-27 22:01:00,10/10/2025,Meera Nair,174,False,19,2025-10-27,0,0,4,361,79.3558926487748,550
UP93HL8088,2025-10-27 00:53:00,2025-10-27 00:04:00,10/10/2025,Nikhil Bhatia,-49,False,0,2025-10-27,0,0,0,0,100.017878426698,467
GJ66SO3769,2025-10-27 20:41:00,2025-10-27 23:16:00,10/10/2025,Vivaan Kumar,155,False,20,2025-10-27,0,0,5,400,64.1733333333333,498
UP28PK4064,2025-10-27 20:22:00,2025-10-27 21:25:00,10/10/2025,Aditya Patel,63,True,20,2025-10-27,0,0,5,400,64.1733333333333,502
UP30KZ8776,2025-10-27 00:52:00,2025-10-27 00:32:00,10/10/2025,Yash Verma,-20,True,0,2025-10-27,0,0,0,0,100.017878426698,496
GJ03AF6363,2025-10-27 19:07:00,2025-10-27 21:32:00,10/10/2025,Vivaan Kumar,145,False,19,2025-10-27,0,0,4,361,79.3558926487748,498
AP17VT0757,2025-10-27 04:24:00,2025-10-27 05:04:00,10/10/2025,Aarav Sharma,40,True,4,2025-10-27,0,0,0,16,87.0590277777778,470
DL35BX6706,2025-10-27 19:15:00,2025-10-27 23:26:00,10/10/2025,Sneha Reddy,251,True,19,2025-10-27,0,0,4,361,79.3558926487748,516
WB71TS3321,2025-10-27 12:05:00,2025-10-27 13:51:00,10/10/2025,Sana Kapoor,106,True,12,2025-10-27,0,0,3,144,88.5630461922597,515
RJ60NX9451,2025-10-27 03:01:00,2025-10-27 03:43:00,10/10/2025,Sachin Yadav,42,False,3,2025-10-27,0,0,0,9,92.5401730531521,509
KL61CE5313,2025-10-27 10:58:00,2025-10-27 11:19:00,10/10/2025,Manish Iyer,21,True,10,2025-10-27,0,0,2,100,85.2860520094563,513
TN17MJ6115,2025-10-27 10:46:00,2025-10-27 11:41:00,10/10/2025,Yash Verma,55,False,10,2025-10-27,0,0,2,100,85.2860520094563,496
RJ27TW8175,2025-10-27 06:27:00,2025-10-27 08:23:00,10/10/2025,Sneha Reddy,116,False,6,2025-10-27,0,0,1,36,93.5439739413681,516
AP74GD4909,2025-10-27 05:09:00,2025-10-27 07:20:00,10/10/2025,Sachin Yadav,131,True,5,2025-10-27,0,0,0,25,85.6884480746791,509
DL20TZ9058,2025-10-27 08:47:00,2025-10-27 08:06:00,10/10/2025,Mira Bhatia,-41,True,8,2025-10-27,0,0,1,64,87.4739393939394,531
TN37GU0785,2025-10-27 08:28:00,2025-10-27 09:44:00,10/10/2025,Aditya Patel,76,True,8,2025-10-27,0,0,1,64,87.4739393939394,502
WB78LW6467,2025-10-27 01:24:00,2025-10-27 01:51:00,10/10/2025,Rupali Sharma,27,True,1,2025-10-27,0,0,0,1,88.9599514563107,480
KL63LT1423,2025-10-27 17:01:00,2025-10-27 17:59:00,10/10/2025,Anirudh Reddy,58,False,17,2025-10-27,0,0,4,289,93.6626650660264,479
AP57XG4154,2025-10-27 13:01:00,2025-10-27 13:14:00,10/10/2025,Ritika Nair,13,False,13,2025-10-27,0,0,3,169,92.6036866359447,514
AP94MD2401,2025-10-27 10:05:00,2025-10-27 10:31:00,10/10/2025,Neha Sharma,26,False,10,2025-10-27,0,0,2,100,85.2860520094563,536
RJ47KI6205,2025-10-27 01:33:00,2025-10-27 05:47:00,10/10/2025,Vivaan Kumar,254,False,1,2025-10-27,0,0,0,1,88.9599514563107,498
WB51GT9387,2025-10-27 16:35:00,2025-10-27 16:42:00,10/10/2025,Pranav Sethi,7,True,16,2025-10-27,0,0,3,256,86.6213942307692,508
RJ88II4209,2025-10-27 07:36:00,2025-10-27 08:20:00,10/10/2025,Kriti Verma,44,False,7,2025-10-27,0,0,1,49,90.0012195121951,471
TN82WG6920,2025-10-27 18:19:00,2025-10-27 19:08:00,10/10/2025,Rahul Desai,49,False,18,2025-10-27,0,0,4,324,86.5085784313726,507
DL47BK0133,2025-10-27 19:39:00,2025-10-27 22:12:00,10/10/2025,Bhavya Patel,153,True,19,2025-10-27,0,0,4,361,79.3558926487748,517
AP88LV7893,2025-10-27 06:04:00,2025-10-27 07:03:00,10/10/2025,Yash Verma,59,True,6,2025-10-27,0,0,1,36,93.5439739413681,496
MH61IL5106,2025-10-27 19:59:00,2025-10-27 20:18:00,10/10/2025,Ananya Singh,19,False,19,2025-10-27,0,0,4,361,79.3558926487748,450
UP47UY3749,2025-10-27 16:30:00,2025-10-27 16:11:00,10/10/2025,Siddharth Nair,-19,True,16,2025-10-27,0,0,3,256,86.6213942307692,528
AP21IK9328,2025-10-27 14:48:00,2025-10-27 18:08:00,10/10/2025,Priya Patel,200,True,14,2025-10-27,0,0,3,196,92.063371356147,496
AP38XR7233,2025-10-27 08:54:00,2025-10-27 09:01:00,10/10/2025,Ananya Singh,7,False,8,2025-10-27,0,0,1,64,87.4739393939394,450
WB43GH4009,2025-10-27 08:28:00,2025-10-27 11:56:00,10/10/2025,Aditya Patel,208,True,8,2025-10-27,0,0,1,64,87.4739393939394,502
WB29EF0429,2025-10-27 16:19:00,2025-10-27 16:06:00,10/10/2025,Rakesh Rao,-13,False,16,2025-10-27,0,0,3,256,86.6213942307692,500
KL44BN4857,2025-10-27 08:11:00,2025-10-27 09:19:00,10/10/2025,Krishna Rao,68,True,8,2025-10-27,0,0,1,64,87.4739393939394,539
KA89SB8796,2025-10-27 06:58:00,2025-10-27 07:42:00,10/10/2025,Sana Kapoor,44,True,6,2025-10-27,0,0,1,36,93.5439739413681,515
WB82RZ0769,2025-10-27 13:01:00,2025-10-27 16:48:00,10/10/2025,Manish Iyer,227,True,13,2025-10-27,0,0,3,169,92.6036866359447,513
KL31VR2870,2025-10-27 20:57:00,2025-10-27 22:18:00,10/10/2025,Sneha Reddy,81,True,20,2025-10-27,0,0,5,400,64.1733333333333,516
MH71RH2380,2025-10-27 20:55:00,2025-10-27 20:11:00,10/10/2025,Pranav Sethi,-44,False,20,2025-10-27,0,0,5,400,64.1733333333333,508
AP82YX8993,2025-10-27 00:53:00,2025-10-27 01:00:00,10/10/2025,Kavya Kulkarni,7,False,0,2025-10-27,0,0,0,0,100.017878426698,511
KL40TO4334,2025-10-27 09:36:00,2025-10-27 12:37:00,10/10/2025,Simran Kaur,181,True,9,2025-10-27,0,0,2,81,89.4622425629291,496
TN31ZF0384,2025-10-27 19:42:00,2025-10-27 19:40:00,10/10/2025,Ritika Nair,-2,False,19,2025-10-27,0,0,4,361,79.3558926487748,514
RJ53YE4083,2025-10-27 08:26:00,2025-10-27 09:41:00,10/10/2025,Pooja Mehta,75,False,8,2025-10-27,0,0,1,64,87.4739393939394,512
RJ41KN5146,2025-10-27 04:23:00,2025-10-27 04:27:00,10/10/2025,Pranav Sethi,4,True,4,2025-10-27,0,0,0,16,87.0590277777778,508
AP80JW6100,2025-10-27 14:00:00,2025-10-27 14:31:00,10/10/2025,Aarav Sharma,31,False,14,2025-10-27,0,0,3,196,92.063371356147,470
KL96NU6725,2025-10-27 13:40:00,2025-10-27 14:32:00,10/10/2025,Kavya Kulkarni,52,False,13,2025-10-27,0,0,3,169,92.6036866359447,511
TN49TK8222,2025-10-27 07:33:00,2025-10-27 10:58:00,10/10/2025,Tanvi Singh,205,True,7,2025-10-27,0,0,1,49,90.0012195121951,481
RJ72GJ9138,2025-10-27 17:18:00,2025-10-27 20:00:00,10/10/2025,Pooja Mehta,162,True,17,2025-10-27,0,0,4,289,93.6626650660264,512
RJ34TF0878,2025-10-27 03:34:00,2025-10-27 04:28:00,10/10/2025,Manish Iyer,54,False,3,2025-10-27,0,0,0,9,92.5401730531521,513
GJ09YE3600,2025-10-27 17:26:00,2025-10-27 18:46:00,10/10/2025,Kabir Mehta,80,True,17,2025-10-27,0,0,4,289,93.6626650660264,535
KL43SZ7003,2025-10-27 18:18:00,2025-10-27 20:57:00,10/10/2025,Aisha Khan,159,True,18,2025-10-27,0,0,4,324,86.5085784313726,512
KA17RZ7361,2025-10-27 14:49:00,2025-10-27 14:49:00,10/10/2025,Karan Kapoor,0,False,14,2025-10-27,0,0,3,196,92.063371356147,523
TN87BP4161,2025-10-27 15:24:00,2025-10-27 20:01:00,10/10/2025,Divya Iyer,277,True,15,2025-10-27,0,0,3,225,93.481302774427,501
GJ99ZG0351,2025-10-27 11:55:00,2025-10-27 11:06:00,10/10/2025,Yash Verma,-49,True,11,2025-10-27,0,0,2,121,91.6714285714286,496
RJ23WF9996,2025-10-27 06:44:00,2025-10-27 08:54:00,10/10/2025,Ritika Nair,130,True,6,2025-10-27,0,0,1,36,93.5439739413681,514
KL11YS4798,2025-10-27 03:48:00,2025-10-27 05:17:00,10/10/2025,Rohan Singh,89,False,3,2025-10-27,0,0,0,9,92.5401730531521,468
GJ20YI6852,2025-10-27 08:27:00,2025-10-27 08:33:00,10/10/2025,Kavya Kulkarni,6,True,8,2025-10-27,0,0,1,64,87.4739393939394,511
WB64OY4833,2025-10-27 05:43:00,2025-10-27 09:19:00,10/10/2025,Yash Verma,216,False,5,2025-10-27,0,0,0,25,85.6884480746791,496
WB39TU5167,2025-10-27 22:53:00,2025-10-27 22:32:00,10/10/2025,Sachin Yadav,-21,True,22,2025-10-27,0,0,5,484,27.9203640500569,509
DL59BQ0111,2025-10-27 12:10:00,2025-10-27 13:59:00,10/10/2025,Krishna Rao,109,True,12,2025-10-27,0,0,3,144,88.5630461922597,539
KL15CH9086,2025-10-27 17:50:00,2025-10-27 18:07:00,10/10/2025,Pooja Mehta,17,False,17,2025-10-27,0,0,4,289,93.6626650660264,512
GJ58AQ2018,2025-10-27 15:14:00,2025-10-27 15:55:00,10/10/2025,Ankit Joshi,41,True,15,2025-10-27,0,0,3,225,93.481302774427,546
GJ89UN7025,2025-10-27 01:50:00,2025-10-27 02:50:00,10/10/2025,Rohan Singh,60,False,1,2025-10-27,0,0,0,1,88.9599514563107,468
UP25YP8927,2025-10-27 22:40:00,2025-10-27 23:53:00,10/10/2025,Bhavya Patel,73,False,22,2025-10-27,0,0,5,484,27.9203640500569,517
KA80OP8546,2025-10-27 00:12:00,2025-10-27 03:40:00,10/10/2025,Kriti Verma,208,True,0,2025-10-27,0,0,0,0,100.017878426698,471
WB56RD7429,2025-10-27 01:36:00,2025-10-27 03:10:00,10/10/2025,Divya Iyer,94,True,1,2025-10-27,0,0,0,1,88.9599514563107,501
MH81OP3531,2025-10-27 06:44:00,2025-10-27 11:26:00,10/10/2025,Kabir Mehta,282,True,6,2025-10-27,0,0,1,36,93.5439739413681,535
